1,0.416757
10,0.402900
20,0.382702
30,0.359378
40,0.338294
50,0.322386
60,0.310975
70,0.302655
80,0.296378
90,0.291487
100,0.287572
110,0.284369
120,0.281700
130,0.279442
140,0.277506
150,0.275829
160,0.274361
170,0.273066
180,0.271914
190,0.270884
200,0.269957
210,0.269118
220,0.268356
230,0.267659
240,0.267020
250,0.266432
260,0.265890
270,0.265388
280,0.264922
290,0.264488
300,0.264083
310,0.263704
320,0.263349
330,0.263015
340,0.262700
350,0.262404
360,0.262125
370,0.261860
380,0.261609
390,0.261371
400,0.261145
410,0.260930
420,0.260725
430,0.260530
440,0.260344
450,0.260166
460,0.259995
470,0.259832
480,0.259676
490,0.259526
500,0.259381
510,0.259243
520,0.259110
530,0.258981
540,0.258858
550,0.258739
560,0.258624
570,0.258513
580,0.258407
590,0.258304
600,0.258204
610,0.258107
620,0.258013
630,0.257923
640,0.257835
650,0.257750
660,0.257668
670,0.257588
680,0.257510
690,0.257434
700,0.257361
710,0.257290
720,0.257221
730,0.257154
740,0.257088
750,0.257024
760,0.256962
770,0.256902
780,0.256843
790,0.256785
800,0.256729
810,0.256675
820,0.256621
830,0.256569
840,0.256518
850,0.256469
860,0.256420
870,0.256373
880,0.256326
890,0.256281
900,0.256237
910,0.256193
920,0.256151
930,0.256109
940,0.256069
950,0.256029
960,0.255990
970,0.255952
980,0.255914
990,0.255877
1000,0.255841
1010,0.255806
1020,0.255772
1030,0.255738
1040,0.255705
1050,0.255672
1060,0.255640
1070,0.255609
1080,0.255578
1090,0.255548
1100,0.255518
1110,0.255489
1120,0.255460
1130,0.255432
1140,0.255404
1150,0.255377
1160,0.255350
1170,0.255324
1180,0.255298
1190,0.255273
1200,0.255248
1210,0.255223
1220,0.255199
1230,0.255175
1240,0.255152
1250,0.255129
1260,0.255106
1270,0.255084
1280,0.255062
1290,0.255040
1300,0.255019
1310,0.254998
1320,0.254977
1330,0.254957
1340,0.254937
1350,0.254917
1360,0.254898
1370,0.254878
1380,0.254859
1390,0.254841
1400,0.254822
1410,0.254804
1420,0.254786
1430,0.254768
1440,0.254751
1450,0.254734
1460,0.254717
1470,0.254700
1480,0.254684
1490,0.254667
1500,0.254651
1510,0.254635
1520,0.254620
1530,0.254604
1540,0.254589
1550,0.254574
1560,0.254559
1570,0.254544
1580,0.254530
1590,0.254516
1600,0.254502
1610,0.254488
1620,0.254474
1630,0.254460
1640,0.254447
1650,0.254433
1660,0.254420
1670,0.254407
1680,0.254395
1690,0.254382
1700,0.254369
1710,0.254357
1720,0.254345
1730,0.254333
1740,0.254321
1750,0.254309
1760,0.254297
1770,0.254285
1780,0.254274
1790,0.254263
1800,0.254251
1810,0.254240
1820,0.254229
1830,0.254218
1840,0.254208
1850,0.254197
1860,0.254186
1870,0.254176
1880,0.254166
1890,0.254155
1900,0.254145
1910,0.254135
1920,0.254125
1930,0.254116
1940,0.254106
1950,0.254096
1960,0.254087
1970,0.254077
1980,0.254068
1990,0.254059
2000,0.254050
2010,0.254041
2020,0.254032
2030,0.254023
2040,0.254014
2050,0.254005
2060,0.253997
2070,0.253988
2080,0.253980
2090,0.253971
2100,0.253963
2110,0.253955
2120,0.253946
2130,0.253938
2140,0.253930
2150,0.253922
2160,0.253914
2170,0.253907
2180,0.253899
2190,0.253891
2200,0.253884
2210,0.253876
2220,0.253869
2230,0.253861
2240,0.253854
2250,0.253847
2260,0.253839
2270,0.253832
2280,0.253825
2290,0.253818
2300,0.253811
2310,0.253804
2320,0.253797
2330,0.253791
2340,0.253784
2350,0.253777
2360,0.253771
2370,0.253764
2380,0.253758
2390,0.253751
2400,0.253745
2410,0.253738
2420,0.253732
2430,0.253726
2440,0.253719
2450,0.253713
2460,0.253707
2470,0.253701
2480,0.253695
2490,0.253689
2500,0.253683
2510,0.253677
2520,0.253671
2530,0.253666
2540,0.253660
2550,0.253654
2560,0.253648
2570,0.253643
2580,0.253637
2590,0.253632
2600,0.253626
2610,0.253621
2620,0.253615
2630,0.253610
2640,0.253604
2650,0.253599
2660,0.253594
2670,0.253589
2680,0.253583
2690,0.253578
2700,0.253573
2710,0.253568
2720,0.253563
2730,0.253558
2740,0.253553
2750,0.253548
2760,0.253543
2770,0.253538
2780,0.253533
2790,0.253529
2800,0.253524
2810,0.253519
2820,0.253514
2830,0.253510
2840,0.253505
2850,0.253500
2860,0.253496
2870,0.253491
2880,0.253487
2890,0.253482
2900,0.253478
2910,0.253473
2920,0.253469
2930,0.253465
2940,0.253460
2950,0.253456
2960,0.253452
2970,0.253447
2980,0.253443
2990,0.253439
3000,0.253435
3010,0.253431
3020,0.253426
3030,0.253422
3040,0.253418
3050,0.253414
3060,0.253410
3070,0.253406
3080,0.253402
3090,0.253398
3100,0.253394
3110,0.253390
3120,0.253387
3130,0.253383
3140,0.253379
3150,0.253375
3160,0.253371
3170,0.253368
3180,0.253364
3190,0.253360
3200,0.253356
3210,0.253353
3220,0.253349
3230,0.253345
3240,0.253342
3250,0.253338
3260,0.253335
3270,0.253331
3280,0.253327
3290,0.253324
3300,0.253320
3310,0.253317
3320,0.253314
3330,0.253310
3340,0.253307
3350,0.253303
3360,0.253300
3370,0.253297
3380,0.253293
3390,0.253290
3400,0.253287
3410,0.253283
3420,0.253280
3430,0.253277
3440,0.253274
3450,0.253270
3460,0.253267
3470,0.253264
3480,0.253261
3490,0.253258
3500,0.253255
3510,0.253251
3520,0.253248
3530,0.253245
3540,0.253242
3550,0.253239
3560,0.253236
3570,0.253233
3580,0.253230
3590,0.253227
3600,0.253224
3610,0.253221
3620,0.253218
3630,0.253215
3640,0.253212
3650,0.253210
3660,0.253207
3670,0.253204
3680,0.253201
3690,0.253198
3700,0.253195
3710,0.253193
3720,0.253190
3730,0.253187
3740,0.253184
3750,0.253181
3760,0.253179
3770,0.253176
3780,0.253173
3790,0.253171
3800,0.253168
3810,0.253165
3820,0.253162
3830,0.253160
3840,0.253157
3850,0.253155
3860,0.253152
3870,0.253149
3880,0.253147
3890,0.253144
3900,0.253142
3910,0.253139
3920,0.253137
3930,0.253134
3940,0.253132
3950,0.253129
3960,0.253127
3970,0.253124
3980,0.253122
3990,0.253119
4000,0.253117
4010,0.253114
4020,0.253112
4030,0.253109
4040,0.253107
4050,0.253105
4060,0.253102
4070,0.253100
4080,0.253098
4090,0.253095
4100,0.253093
4110,0.253091
4120,0.253088
4130,0.253086
4140,0.253084
4150,0.253081
4160,0.253079
4170,0.253077
4180,0.253075
4190,0.253072
4200,0.253070
4210,0.253068
4220,0.253066
4230,0.253064
4240,0.253061
4250,0.253059
4260,0.253057
4270,0.253055
4280,0.253053
4290,0.253051
4300,0.253048
4310,0.253046
4320,0.253044
4330,0.253042
4340,0.253040
4350,0.253038
4360,0.253036
4370,0.253034
4380,0.253032
4390,0.253030
4400,0.253028
4410,0.253026
4420,0.253023
4430,0.253021
4440,0.253019
4450,0.253017
4460,0.253015
4470,0.253013
4480,0.253011
4490,0.253009
4500,0.253008
4510,0.253006
4520,0.253004
4530,0.253002
4540,0.253000
4550,0.252998
4560,0.252996
4570,0.252994
4580,0.252992
4590,0.252990
4600,0.252988
4610,0.252986
4620,0.252985
4630,0.252983
4640,0.252981
4650,0.252979
4660,0.252977
4670,0.252975
4680,0.252973
4690,0.252972
4700,0.252970
4710,0.252968
4720,0.252966
4730,0.252964
4740,0.252963
4750,0.252961
4760,0.252959
4770,0.252957
4780,0.252956
4790,0.252954
4800,0.252952
4810,0.252950
4820,0.252949
4830,0.252947
4840,0.252945
4850,0.252943
4860,0.252942
4870,0.252940
4880,0.252938
4890,0.252937
4900,0.252935
4910,0.252933
4920,0.252932
4930,0.252930
4940,0.252928
4950,0.252927
4960,0.252925
4970,0.252923
4980,0.252922
4990,0.252920
5000,0.252918
5010,0.252917
5020,0.252915
5030,0.252914
5040,0.252912
5050,0.252910
5060,0.252909
5070,0.252907
5080,0.252906
5090,0.252904
5100,0.252902
5110,0.252901
5120,0.252899
5130,0.252898
5140,0.252896
5150,0.252895
5160,0.252893
5170,0.252892
5180,0.252890
5190,0.252889
5200,0.252887
5210,0.252886
5220,0.252884
5230,0.252882
5240,0.252881
5250,0.252880
5260,0.252878
5270,0.252877
5280,0.252875
5290,0.252874
5300,0.252872
5310,0.252871
5320,0.252869
5330,0.252868
5340,0.252866
5350,0.252865
5360,0.252863
5370,0.252862
5380,0.252861
5390,0.252859
5400,0.252858
5410,0.252856
5420,0.252855
5430,0.252854
5440,0.252852
5450,0.252851
5460,0.252849
5470,0.252848
5480,0.252847
5490,0.252845
5500,0.252844
5510,0.252842
5520,0.252841
5530,0.252840
5540,0.252838
5550,0.252837
5560,0.252836
5570,0.252834
5580,0.252833
5590,0.252832
5600,0.252830
5610,0.252829
5620,0.252828
5630,0.252826
5640,0.252825
5650,0.252824
5660,0.252822
5670,0.252821
5680,0.252820
5690,0.252818
5700,0.252817
5710,0.252816
5720,0.252815
5730,0.252813
5740,0.252812
5750,0.252811
5760,0.252809
5770,0.252808
5780,0.252807
5790,0.252806
5800,0.252804
5810,0.252803
5820,0.252802
5830,0.252801
5840,0.252799
5850,0.252798
5860,0.252797
5870,0.252796
5880,0.252795
5890,0.252793
5900,0.252792
5910,0.252791
5920,0.252790
5930,0.252788
5940,0.252787
5950,0.252786
5960,0.252785
5970,0.252784
5980,0.252782
5990,0.252781
6000,0.252780
6010,0.252779
6020,0.252778
6030,0.252777
6040,0.252775
6050,0.252774
6060,0.252773
6070,0.252772
6080,0.252771
6090,0.252770
6100,0.252768
6110,0.252767
6120,0.252766
6130,0.252765
6140,0.252764
6150,0.252763
6160,0.252762
6170,0.252760
6180,0.252759
6190,0.252758
6200,0.252757
6210,0.252756
6220,0.252755
6230,0.252754
6240,0.252753
6250,0.252752
6260,0.252750
6270,0.252749
6280,0.252748
6290,0.252747
6300,0.252746
6310,0.252745
6320,0.252744
6330,0.252743
6340,0.252742
6350,0.252741
6360,0.252740
6370,0.252739
6380,0.252737
6390,0.252736
6400,0.252735
6410,0.252734
6420,0.252733
6430,0.252732
6440,0.252731
6450,0.252730
6460,0.252729
6470,0.252728
6480,0.252727
6490,0.252726
6500,0.252725
6510,0.252724
6520,0.252723
6530,0.252722
6540,0.252721
6550,0.252720
6560,0.252719
6570,0.252718
6580,0.252717
6590,0.252716
6600,0.252715
6610,0.252714
6620,0.252713
6630,0.252712
6640,0.252711
6650,0.252710
6660,0.252709
6670,0.252708
6680,0.252707
6690,0.252706
6700,0.252705
6710,0.252704
6720,0.252703
6730,0.252702
6740,0.252701
6750,0.252700
6760,0.252699
6770,0.252698
6780,0.252697
6790,0.252696
6800,0.252695
6810,0.252694
6820,0.252693
6830,0.252692
6840,0.252691
6850,0.252690
6860,0.252690
6870,0.252689
6880,0.252688
6890,0.252687
6900,0.252686
6910,0.252685
6920,0.252684
6930,0.252683
6940,0.252682
6950,0.252681
6960,0.252680
6970,0.252679
6980,0.252678
6990,0.252678
7000,0.252677
7010,0.252676
7020,0.252675
7030,0.252674
7040,0.252673
7050,0.252672
7060,0.252671
7070,0.252670
7080,0.252669
7090,0.252668
7100,0.252668
7110,0.252667
7120,0.252666
7130,0.252665
7140,0.252664
7150,0.252663
7160,0.252662
7170,0.252661
7180,0.252661
